785281	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA ELECTROLUX ESF 4510LOX	2
785282	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA ELECTROLUX ESF 4200LOW	4
791229	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA INDESIT DSR 15B1 EU	5
798971	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA HOTPOINT ARISTON LSFF 9H124 C EU	5
798978	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA HOTPOINT ARISTON LFD 11M121 CX EU inox	4
838545	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA ELECTROLUX ESF5541LOX	5
838854	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA BEKO DFN 26220 W	4
838855	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA BEKO DFN 26220 X	5
838856	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA BEKO DFS 28020 X	5
838858	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA BEKO DFS 28020 W	4
842295	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA AMICA ZWM 636WD	4
842326	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA AMICA ZWM 436WD	5
842475	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA ELECTROLUX ESF 8585ROX	4
847028	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA AEG F 55412 M0	5
847033	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA ELECTROLUX ESF 4520 LOX	5
850079	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA BOSCH SPS 53E18EU 45 CM.INOX	1
850083	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA BOSCH SPS 53E12EU 45 CM.	3
859691	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA WHIRLPOOL WFO3T121PX  KL.A++, 60CM, 14KPL., 10PR., ZUŻ.9L., 41DB, INOX	5
861530	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA AEG F55302M0 AIRDRY, KL.A+++, 60CM, 13KPL., 5 PR., 42DB(A)	5
862765	AGD WOLNOSTOJĄCE	ZMYWARKI FS	ZMYWARKA AEG F77462M0P AIRDRY, KL.A+++, 45CM, 9KPL., 7PR., ZUŻ.9,9L, 44DB(A)	5
