840547	IT	MONITORY	"MONITOR LED SAMSUNG 22"" LT22E390EW/EN"	5
842554	IT	MONITORY	"MONITOR LED HP PAVILION 22"" 22XW"	3
842555	IT	MONITORY	"MONITOR LED HP PAVILION 27"" 27VX"	5
850961	IT	MONITORY	"MONITOR LED ASUS 23.6"" VP247T"	5
854079	IT	MONITORY	"MONITOR LED LG 19,5"" 20MP48A"	4
854089	IT	MONITORY	"MONITOR LED LG 24"" 24MP88HV"	4
856976	IT	MONITORY	MONITOR LED DELL 23'' S2316H	5
857328	IT	MONITORY	"MONITOR LED SAMSUNG 24"" LC24F390FHUXEN"	5
857332	IT	MONITORY	"MONITOR LED SAMSUNG 27"" LC27F591FDUXEN"	5
860714	IT	MONITORY	"MONITOR LED ACER 27"" RT270BMID"	5
861980	IT	MONITORY	"MONITOR LED ACER 24"" CB241HYBMDR"	4
862357	IT	MONITORY	"MONITOR LED LG 24"" 24MT41DW"	5
781642	IT	TABLETY	TABLET APPLE IPAD ME276FD/A MINI WI-FI 16GB SPACE GRAY-FRD	4
830862	IT	TABLETY	"TABLET LENOVO YOGA2 851F CZARNY - 59439893 - 8"" IPS/INTEL 4X/16GB/WIFI/WIN 8.1"	3
839381	IT	TABLETY	"TABLET LENOVO TAB2 A8-50F WH - ZA030019PL/ZA030044PL - 8"" IPS/4X/16GB/WIFI/A5.0"	5
839727	IT	TABLETY	"TABLET KIANO SLIM TAB 7 3GR CZARNY - 7"" IPS/INTEL 4X/8GB/3G/AND 5.1"	4
840044	IT	TABLETY	"TABLET SAMSUNG TAB E T560  CZARNY - SM-T560NZKAXEO - 9,6"" /4X/8GB/WIFI/AND 4.4"	2
840046	IT	TABLETY	"TABLET SAMSUNG TAB E T560  BIAŁY - T560NZWAXEO - 9,6"" /4X/8GB/WIFI/AND 4.4"	2
840048	IT	TABLETY	"TABLET SAMSUNG TAB E T561  CZARNY - SM-T561NZKAXEO - 9,6"" /4X/8GB/3G/AND 4.4"	3
840050	IT	TABLETY	"TABLET SAMSUNG TAB E T561  BIAŁY - SM-T561NZWAXEO - 9,6"" /4X/8GB/3G/AND 4.4"	3
840253	IT	TABLETY	"TABLET LENOVO YOGA3 850L CZARNY- ZA0A0008PL/11PL - 8.0"" IPS/4X/16GB/LTE/AND 5.1"	2
840558	IT	TABLETY	"TABLET HUAWEI MEDIAPAD T1 53014698 T1-A21W 9,6""/4X/16GB/WIFI/AND4.4/SI"	4
840559	IT	TABLETY	"TABLET HUAWEI MEDIAPAD T1 53014485 T1-A21L 9,6""/4X/16GB/LTE/AND4.4/SI"	4
842428	IT	TABLETY	TABLET APPLE IPAD MINI 4 WI-FI 16GB SPACE GRAY MK6J2FD/A	3
842867	IT	TABLETY	"TABLET LENOVO TAB2 A8-50L  NIEBIESKI - ZA040014PL/ZA040012PL- 8""/4X/16G/LTE/A5.0"	2
